Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
268	22.721325	1.6539855	25.709547	19.901888	64.55	35.781944	135.0	11.0	1000.0	580230.0	0.0718996282527881	2.327673	0.3502192	3.3671126	0.9895518	6.2142377	4.870151	33.400623	-2.6264935	-2.9802323e-09	-0.00081281347	1.1920929e-08	0.0016300094	0.069607586	-0.023081634	23.598753	-10.270026	0	0	1.0	1.0029452	0.0016692923	8070000	6130.897817134857
269	22.847677	1.1850548	25.00169	20.594385	54.15	30.10029	128.0	17.0	1000.0	581813.0	0.07182876543209876	2.3047051	0.35198113	3.3465283	0.8958161	6.078605	4.6018558	31.588017	-3.0589116	-1.0430813e-08	-0.008167689	2.8312206e-08	0.0040453696	0.07883376	-0.022782605	23.150639	-10.511854	0	0	79.0	1.0030019	0.0055980394	8100000	6156.516391277313
270	22.930933	1.125857	25.376892	20.545055	60.65	31.914377	147.0	18.0	1000.0	583640.0	0.07178843788437884	2.341699	0.3680352	3.3638492	0.7734314	6.339873	4.978576	34.20713	-2.3327136	7.450581e-09	-0.0017097756	0.0	-0.0015435123	0.071547896	-0.021766026	25.040863	-11.081213	0	0	6.0	0.99610025	0.0034610494	8130000	6176.963375091553
271	23.529232	1.4153401	27.154179	21.664255	64.6	42.44455	140.0	0.0	1000.0	585480.0	0.07175	2.3293042	0.3440912	3.518561	1.1478693	6.1119804	4.54342	32.43823	-5.185044	0.0	-0.0013184691	-5.9604646e-09	-0.0015341635	0.078837976	-0.027816331	23.031359	-10.069533	0	0	5.0	0.99468374	0.0022394664	8160000	6197.4953644275665
272	22.91317	1.4242065	26.877333	20.254152	56.0	26.8775	105.0	0.0	1000.0	587213.0	0.071698778998779	2.3551118	0.36490673	3.4757564	1.1064609	6.074217	4.8877025	34.36815	-4.3047223	3.3527612e-09	-0.0003478122	-2.3841858e-08	-0.00032709804	0.07768203	-0.025338143	21.191803	-8.936773	0	0	1.0	0.9936784	0.0014494135	8190000	6217.3991549015045
273	23.015425	1.7491404	26.821804	20.6073	57.6	36.785053	159.0	0.0	1000.0	589035.0	0.07165875912408759	2.322351	0.35407245	3.3736646	0.90880716	6.2969675	4.774578	38.727127	-2.9448757	-2.9802323e-09	-0.008084649	-1.7881394e-08	0.0024454233	0.09328252	-0.03353733	24.053808	-10.98656	0	0	79.0	0.9936202	0.0049341917	8220000	6243.227917909622
274	23.578274	1.8780768	25.661253	19.29737	64.7	32.27708	136.0	14.0	1000.0	590980.0	0.07163393939393939	2.3476229	0.36200458	3.5204298	0.885695	5.8179426	4.7501445	35.57257	-3.3963158	5.9604646e-09	-0.008883414	-1.7881394e-08	0.00024989675	0.09050091	-0.03655935	23.492756	-11.128439	0	0	79.0	0.98191625	0.0056690862	8250000	6270.965457201004
275	23.224224	1.260984	25.681164	20.989885	60.6	24.19587	96.0	0.0	1000.0	592717.0	0.07158417874396135	2.3685257	0.3692821	3.7968795	0.86759883	6.340788	4.820708	32.750824	-5.491176	-5.2154063e-09	-0.008672062	-3.2782555e-08	-0.0006966203	0.07953542	-0.02574126	22.802774	-10.244347	0	0	79.0	0.9457196	0.0052231937	8280000	6298.753354072571
276	23.140089	1.771037	26.709091	19.9614	53.25	21.860638	104.0	19.0	1000.0	594211.0	0.07150553549939831	2.3262558	0.35194525	3.3550632	1.147344	5.8544364	4.261249	32.54051	-2.6431468	-1.1920929e-08	-0.008017433	2.3841858e-08	0.002162672	0.08665113	-0.027986672	16.882483	-7.722293	0	0	79.0	0.9330929	0.0061925887	8310000	6324.512579679489
277	23.07346	1.2483667	25.310743	21.03162	46.15	29.293814	113.0	10.0	1000.0	595677.0	0.07142410071942445	2.3720562	0.36852103	3.5700397	0.713462	5.0806613	3.9706304	32.051216	-3.5247717	-5.9604646e-09	-0.008791408	-1.4901161e-08	-0.0007804554	0.07832573	-0.02600199	20.35575	-8.454227	0	0	79.0	0.8978178	0.0061001377	8340000	6350.235730409622
278	22.854248	1.5686383	26.487984	20.44585	59.8	24.981192	106.0	22.0	1000.0	597375.0	0.07137096774193548	2.3502448	0.36300254	3.5476484	1.1818563	5.181111	4.139214	35.62332	-7.8906546	0.0	-0.00949946	3.7252903e-08	0.001114595	0.07012387	-0.022212822	22.135908	-9.647711	0	0	79.0	0.8775066	0.005658432	8370000	6376.815007925034
279	23.895117	1.5242425	26.230103	20.63759	61.25	35.31979	137.0	0.0	1000.0	599181.0	0.07133107142857142	2.3373723	0.34665576	3.5755486	1.1673855	6.066298	4.4816737	34.32105	-3.639703	8.195639e-09	-0.008347295	-2.3841858e-08	0.0015945829	0.09599362	-0.035240777	22.929058	-10.272496	0	0	79.0	0.8452261	0.0060272776	8400000	6402.652048110962
280	23.041927	1.6171544	25.773867	19.969498	43.8	26.230896	87.0	0.0	1000.0	600680.0	0.07125504151838671	2.380571	0.36887088	3.8618758	0.9313586	5.7265296	4.6586976	31.90526	-5.7508445	1.0430813e-08	0.010264984	-5.9604646e-09	0.0013930907	0.082240716	-0.033249952	21.724089	-9.896605	0	0	5.0	0.8167143	0.022656286	8430000	6423.387820482254
281	22.9958	1.9451759	26.935537	20.05906	63.35	37.967453	136.0	0.0	1000.0	602584.0	0.0712274231678487	2.3631775	0.36966258	3.663341	1.1703857	5.312842	4.334036	28.862707	-4.717516	-5.2154063e-09	0.012474158	5.9604646e-09	-0.004009985	0.09493206	-0.044279438	24.754602	-11.579013	0	0	1.0	0.81518346	0.02196707	8460000	6442.991408109665
282	22.98111	2.4451878	28.188387	19.929125	57.55	29.494873	103.0	0.0	1000.0	604426.0	0.0711926972909305	2.3613122	0.3743309	3.666252	1.0995176	6.6012845	4.8016887	28.744274	-3.5791273	-2.9802323e-09	-9.3735194e-05	0.0	-0.001345949	0.085511915	-0.034492623	27.322758	-13.121826	0	0	1.0	0.81467515	0.0046695294	8490000	6462.85053896904
283	22.987095	1.4979168	26.083717	20.03101	58.4	32.95664	136.0	0.0	1000.0	606222.0	0.07115281690140846	2.346533	0.36623934	3.9482837	0.9322226	6.2264347	4.83436	42.408855	-2.5886064	-1.0430813e-08	0.00024406235	1.1920929e-08	-0.0015920103	0.0751148	-0.029393053	24.216442	-11.525732	0	0	1.0	0.8147219	0.005627147	8520000	6482.993933439255
284	23.189808	1.4524997	26.365131	20.537703	59.15	28.860485	104.0	11.0	1000.0	607876.0	0.07109660818713451	2.3317432	0.3641271	3.8292713	1.1052307	6.07909	4.831069	37.9487	-3.161978	-1.7881394e-08	-0.0010016129	1.7881394e-08	-0.00028372137	0.08539252	-0.039941173	21.449293	-9.6670475	0	0	1.0	0.8150236	0.0016735357	8550000	6502.44869852066
285	22.823227	1.0899451	24.543919	20.877808	41.2	30.007666	95.0	0.0	1000.0	609210.0	0.07100349650349651	2.3191252	0.36596066	3.5798144	1.1278074	5.1000147	4.1475883	31.62306	-3.7857404	-4.0978194e-09	-0.00044148526	-5.066395e-08	0.00031403973	0.066628054	-0.028119748	17.365652	-7.6147475	0	0	1.0	0.8156725	0.002915125	8580000	6522.615005493164
286	23.426916	1.6645569	26.415176	20.87994	55.0	37.063457	131.0	0.0	1000.0	610700.0	0.07092915214866434	2.3139246	0.3439619	3.3951588	1.1059207	4.6947637	4.169462	29.652168	-3.2035806	7.4505807e-10	-0.00078552635	0.0	0.00061010366	0.08741979	-0.035005525	21.950897	-9.235585	0	0	1.0	0.81631994	0.0033527657	8610000	6542.125295639038
287	22.79066	1.8775241	25.40835	17.647158	54.5	34.088856	141.0	12.0	1000.0	612313.0	0.07086956018518518	2.3180795	0.37734032	3.8554633	0.57037646	5.339321	4.540454	37.758877	-2.4603686	-8.940697e-09	0.00072213606	0.0	-0.0024982097	0.084799916	-0.04326207	22.755634	-9.881165	0	0	1.0	0.8173548	0.0076670065	8640000	6562.187866926193
288	22.480556	1.3671628	26.402498	20.607597	45.75	22.921333	90.0	0.0	1000.0	613759.0	0.07079111880046136	2.3356626	0.37285316	3.890463	0.9354075	5.5582814	4.470425	34.8464	-4.19666	-3.7252903e-09	-0.0004054904	-1.4901161e-08	-0.0007898548	0.07769607	-0.033085823	22.054712	-10.049008	0	0	1.0	0.8183176	0.00061109685	8670000	6582.073750257492
289	23.136797	1.1099805	25.070585	21.503546	47.95	29.640303	120.0	0.0	1000.0	615332.0	0.07072781609195403	2.3382301	0.36489913	4.0599785	0.80094177	5.233286	4.282839	35.374542	-2.9388862	-2.2351743e-09	-0.00041966367	1.4901161e-08	-0.00021586726	0.075445846	-0.03455274	19.783566	-8.907076	0	0	1.0	0.8192067	0.001483309	8700000	6602.746129512787
290	22.952204	1.3176208	25.290464	20.296352	51.6	38.367172	157.0	0.0	1000.0	616863.0	0.07066013745704468	2.3336015	0.35600352	3.5406227	1.0481397	5.516074	4.347751	36.078087	-3.0308924	0.0	0.0014514492	-1.1920929e-08	0.0016478751	0.074613675	-0.028968364	24.915314	-11.32605	0	0	1.0	0.82021046	0.008351805	8730000	6623.879098415375
291	23.435572	1.2543213	26.347702	21.512072	59.75	34.243065	126.0	6.0	1000.0	618708.0	0.07062876712328767	2.3199346	0.35789964	3.7938535	0.9220886	5.794477	4.9882803	34.774773	-4.323452	-1.3411045e-08	-0.00096559303	5.9604646e-09	-0.00040602614	0.09004955	-0.042467434	28.609903	-13.8793335	0	0	1.0	0.82120687	0.0039472957	8760000	6645.203722238541
292	23.271976	1.6079965	26.923002	21.204094	57.65	47.170197	162.0	0.0	1000.0	620626.0	0.07060591581342435	2.3987463	0.37595418	3.6063647	0.086226	6.3924875	5.5824194	42.561478	-4.8352213	-1.4901161e-09	-0.00020616323	-2.9802322e-08	0.0013067775	0.08637026	-0.038185097	28.397823	-13.645437	0	0	1.0	0.8220644	0.0009208314	8790000	6666.094054222107
293	23.21521	1.8003922	26.954597	20.462576	59.6	29.047203	128.0	10.0	1000.0	622495.0	0.07057766439909297	2.3429213	0.37092668	3.666231	0.5248109	6.544228	5.0789895	36.72883	-4.390825	2.9802323e-09	-0.0004782266	-1.1920929e-08	-0.0011193806	0.08871816	-0.038166784	22.406574	-10.21166	0	0	1.0	0.82301503	0.00067509373	8820000	6688.191752195358
294	23.37625	1.0009549	25.130873	21.87485	54.85	28.02191	122.0	14.0	1000.0	624088.0	0.07051841807909605	2.3292375	0.35406554	3.5537453	0.91923285	6.2091208	4.475408	33.554386	-1.8540361	-8.195639e-09	4.8258506e-05	-9.685754e-09	0.0013167036	0.085547686	-0.039549522	20.677456	-9.591992	0	0	1.0	0.8242399	0.0033335208	8850000	6710.510299444199
295	23.291348	1.4497693	26.299932	20.861027	43.55	29.148712	106.0	7.0	1000.0	625514.0	0.07044076576576577	2.3733084	0.3752018	3.7760935	0.80102134	5.4096293	4.3216553	32.852703	-5.502037	3.7252903e-09	-0.00023340406	5.9604646e-09	-0.0012966965	0.08696076	-0.037043273	20.262196	-9.213547	0	0	1.0	0.82537794	0.0028703888	8880000	6731.931777715683
296	23.03302	1.3690017	25.718918	20.09249	62.05	28.64869	125.0	21.0	1000.0	627394.0	0.07041459034792368	2.3608677	0.37002736	3.7810674	0.8714046	5.4400616	4.6049623	36.30183	-4.5444107	-4.4703485e-09	-0.0005161025	2.9802322e-08	0.0018311214	0.06968821	-0.029634396	23.690594	-10.705248	0	0	1.0	0.82630575	0.0026800234	8910000	6752.166476726532
297	22.894379	1.642585	26.29554	20.458673	70.4	41.95998	151.0	0.0	1000.0	629103.0	0.07036946308724833	2.3242562	0.3573335	3.6844935	0.8223688	6.283532	4.617301	37.553413	-4.442013	1.1175871e-09	-0.00045152064	5.9604645e-08	-0.00069328473	0.08456876	-0.032583427	21.892178	-10.025251	0	0	1.0	0.8271015	0.0015328274	8940000	6773.336432218552
298	22.714584	1.8113099	25.96914	17.388348	56.35	31.72897	124.0	0.0	1000.0	630765.0	0.07031939799331104	2.3255444	0.36255792	3.7786858	0.8453325	6.0566425	5.009912	33.59015	-3.8727086	-1.0430813e-08	-0.001370982	2.9802323e-09	-7.454315e-05	0.09726914	-0.043853603	21.29121	-9.411353	0	0	1.0	0.82786524	0.0026700427	8970000	6793.724839448929
299	23.090004	0.98462117	24.833626	20.82852	45.4	24.944738	95.0	0.0	1000.0	632181.0	0.07024233333333334	2.3243053	0.35915866	3.3355262	0.37196425	5.7129793	4.150755	29.228504	-6.1015854	-7.0780515e-09	0.00018252179	3.1292437e-08	0.0009786558	0.07846819	-0.029707527	21.94924	-10.972023	0	0	1.0	0.8286129	0.0036188953	9000000	6814.116015434265
300	23.318066	1.5440056	26.534445	21.108156	53.3	33.967777	113.0	0.0	1000.0	633733.0	0.07018084163898117	2.3393037	0.3561398	3.6593075	1.2024283	5.4968543	4.672881	32.787884	-4.350062	-2.9802323e-09	-0.0005217016	-3.576279e-08	0.0005339024	0.08157927	-0.031360984	25.014338	-12.509883	0	0	1.0	0.8292144	0.0032358863	9030000	6834.734915494919
301	22.650562	1.432538	25.849268	20.230106	50.05	31.999178	125.0	0.0	1000.0	635438.0	0.07013664459161148	2.3624606	0.36983997	3.5512075	0.896714	5.3529234	4.5102143	34.27282	-2.5579967	-2.9802323e-09	-0.00043561618	-1.7881394e-08	0.00025585463	0.07398857	-0.028520573	24.361273	-11.405194	0	0	1.0	0.8297518	0.002787314	9060000	6855.8543174266815
302	23.273323	1.4228436	26.434952	20.809837	53.1	37.43247	147.0	7.0	1000.0	636987.0	0.07007557755775577	2.32835	0.36030766	3.9039533	1.1911842	5.8598943	4.5705776	30.699183	-4.2322693	-7.450581e-09	-0.0001680153	-1.1920929e-08	0.0016162526	0.095350124	-0.035649486	20.670212	-9.708154	0	0	1.0	0.8302406	0.0026392327	9090000	6877.714930295944
303	23.234219	1.6438774	27.086279	20.90974	61.4	42.714634	170.0	0.0	1000.0	638688.0	0.07003157894736842	2.375886	0.36515012	3.8245392	1.0981098	5.6133833	4.7655144	35.42768	-2.9815314	2.9802323e-09	-3.3339533e-05	1.7881394e-08	0.00035700752	0.070984825	-0.027295899	27.541782	-13.234265	0	0	1.0	0.8304744	0.0038273304	9120000	6898.970587253571
304	23.081692	1.507557	27.197515	20.769924	65.45	36.779716	125.0	0.0	1000.0	640623.0	0.07001344262295082	2.3164256	0.34958816	3.5130079	0.8465895	6.8164997	5.2613606	34.460236	-3.3743577	-1.0430813e-08	-0.00057904224	2.682209e-08	-0.002827815	0.088105984	-0.032556213	29.593586	-14.864487	0	0	1.0	0.83083314	0.0050515505	9150000	6919.5361585617065
305	23.299564	1.7681735	26.18826	17.456812	57.3	34.406536	150.0	0.0	1000.0	642302.0	0.06996753812636165	2.3726017	0.39172944	4.0437016	0.92164373	6.134703	4.738912	40.150154	-2.557541	-2.9802323e-09	-0.00046670987	8.5681675e-09	-0.00014415794	0.08564107	-0.035987914	25.586628	-13.1911955	0	0	1.0	0.83139074	0.0010880294	9180000	6940.761133432388
306	23.797739	2.1874287	30.215235	20.538704	55.9	29.378393	113.0	8.0	1000.0	643961.0	0.06991976112920738	2.3675838	0.35536397	3.5597258	1.2075332	6.006537	4.655383	33.649734	-5.4120493	-2.2351743e-09	-0.00040916036	1.1920929e-08	0.00069921406	0.08674742	-0.032756336	24.64267	-12.03288	0	0	1.0	0.8322617	0.0020927927	9210000	6960.6752762794495
307	22.856474	1.1329991	25.019081	21.012484	58.3	29.296926	96.0	0.0	1000.0	645582.0	0.06986818181818182	2.3564348	0.36942026	3.6656978	0.7830324	6.0053086	4.795338	33.164692	-3.991559	-2.9802323e-09	1.9139494e-05	-2.3841858e-08	0.0018121775	0.068340585	-0.024691666	21.26744	-9.650332	0	0	1.0	0.83305204	0.0041460786	9240000	6981.0018565654755
308	23.08469	1.0156376	24.858454	21.409172	59.95	35.177372	127.0	3.0	1000.0	647130.0	0.06980906148867314	2.3320172	0.35683966	3.523347	0.378695	5.299406	4.0737066	29.61938	-2.9823987	5.9604646e-09	-0.0014022617	1.7881394e-08	-0.00025298522	0.06396193	-0.022003572	19.738682	-8.659365	0	0	1.0	0.8335087	0.0025622125	9270000	7001.645094156265
309	23.20792	1.6163695	26.520666	20.209015	51.85	42.973564	182.0	0.0	1000.0	648811.0	0.06976462365591397	2.3351266	0.34829667	3.4501443	1.2592595	5.5410323	4.907574	32.613777	-5.0360613	0.0	-0.0014147054	2.1234154e-08	-0.000948459	0.07158871	-0.021751452	25.383102	-10.891283	0	0	1.0	0.83398896	0.0029262211	9300000	7023.658540964127
310	23.197582	1.7536402	25.481958	18.918787	52.15	34.092922	124.0	0.0	1000.0	650517.0	0.06972315112540194	2.3277194	0.3676974	3.4672794	0.2803554	5.653171	4.911132	31.287075	-4.8514132	-2.9802323e-09	-0.000660199	-2.9802322e-08	0.0023814323	0.08681045	-0.030337837	21.347431	-10.380156	0	0	1.0	0.834659	0.0017010607	9330000	7043.829153776169
311	22.950542	1.5567352	24.944368	20.16115	53.3	28.996723	112.0	5.0	1000.0	652008.0	0.06965897435897436	2.337229	0.35374135	3.4398916	0.45594	5.8594313	4.491198	32.81084	-4.3850765	0.0	-0.00067089574	-3.8743018e-08	0.002546199	0.071161546	-0.019717121	18.9439	-8.930448	0	0	1.0	0.83549196	0.0031542524	9360000	7062.999539613724
312	24.197775	1.7006459	27.825968	21.183792	56.2	41.190536	155.0	0.0	1000.0	653686.0	0.06961512247071353	2.33692	0.3511868	3.6912563	1.226014	5.2983108	4.3587923	32.772823	-3.2521708	-7.4505807e-10	-0.0010108765	3.576279e-08	-0.0015807071	0.09702966	-0.03615831	20.95849	-9.970617	0	0	1.0	0.8363339	0.0020983375	9390000	7082.878849029541
313	23.12432	1.681333	27.584198	20.110416	55.95	42.845627	158.0	0.0	1000.0	655320.0	0.06956687898089171	2.397482	0.38024327	3.8694344	0.34068155	5.9718723	4.7793965	34.59504	-2.6876543	-1.1920929e-08	-5.589924e-05	-3.576279e-08	0.001093664	0.08891084	-0.028623808	20.727242	-10.393969	0	0	1.0	0.83728486	0.0044610007	9420000	7102.382196903229
314	23.290087	1.4052616	26.37309	20.820404	62.9	38.333927	133.0	0.0	1000.0	657238.0	0.06954899470899471	2.3616369	0.36927417	3.7410831	0.24481149	5.8874907	4.946234	34.24624	-2.4200246	1.1920929e-08	-0.00074561697	1.1920929e-08	-0.00016802456	0.08492305	-0.028666127	23.855839	-11.553579	0	0	1.0	0.8381818	0.0013551554	9450000	7122.162926197052
315	23.624775	1.6229821	26.48005	20.393892	56.3	36.773766	130.0	0.0	1000.0	658781.0	0.06949166666666666	2.3792663	0.36526808	3.5628545	0.66425	5.9168825	4.8569956	33.806572	-3.290746	4.4703485e-09	-0.00035972352	1.7881394e-08	-0.0021046966	0.094621494	-0.033024255	23.052996	-11.1266575	0	0	1.0	0.83886117	0.002547868	9480000	7141.778493881226
316	22.873934	1.1505297	25.804195	20.735708	56.25	45.801613	148.0	0.0	1000.0	660385.0	0.06944111461619348	2.3679967	0.36050132	3.7001827	0.6305764	5.7332697	4.9784665	40.288628	-3.845019	-1.1175871e-09	-0.00066656456	2.9802323e-09	0.00021844768	0.06758293	-0.021220854	22.768993	-10.854015	0	0	1.0	0.8394426	0.0010182599	9510000	7161.350358009338
317	23.053268	1.3024746	25.387474	20.02408	60.2	39.597477	156.0	0.0	1000.0	662100.0	0.06940251572327044	2.3340406	0.33945242	3.4703188	0.809019	5.7239785	4.950257	35.997196	-4.269655	0.0	-0.00054048083	-2.0861625e-08	-0.00064119213	0.059008934	-0.014246437	26.987701	-12.910894	0	0	1.0	0.8398512	0.0006133331	9540000	7181.173345088959
318	23.270903	1.7896028	26.205286	20.447432	55.65	32.851597	112.0	0.0	1000.0	663691.0	0.06935120167189132	2.3416893	0.34619913	3.629806	0.98391634	5.4780374	4.6074667	36.715836	-2.9282942	0.0	-0.0006251602	8.940697e-09	1.7342343e-05	0.07464007	-0.024287226	20.194925	-9.256692	0	0	1.0	0.84047395	0.0013694903	9570000	7200.874211072922
319	22.878439	1.3009709	26.887995	21.386974	50.65	39.0836	139.0	0.0	1000.0	665486.0	0.06932145833333334	2.340854	0.3550978	3.8066266	0.863865	6.0784698	5.0100946	35.43648	-1.9308363	-2.9802323e-09	-0.00056080497	-4.7683717e-08	-0.0013925782	0.07982536	-0.024782166	23.291315	-10.696094	0	0	1.0	0.8411683	0.002482086	9600000	7221.0627772808075
320	23.778856	1.6519673	26.304295	22.041037	51.35	38.369617	149.0	7.0	1000.0	666927.0	0.06925514018691589	2.337589	0.3596664	3.598458	0.8280705	5.846886	4.848096	35.72075	-4.5597515	5.9604646e-09	-0.00022427067	3.576279e-08	-0.00015330254	0.08536102	-0.032454353	22.924963	-11.915205	0	0	1.0	0.8417761	0.00057244627	9630000	7240.819963693619
321	22.892338	1.1978823	24.77149	20.296934	46.4	30.707327	96.0	0.0	1000.0	668474.0	0.06920020703933748	2.3651884	0.37465653	4.181525	0.92404634	5.3799744	5.047526	42.058495	-3.9526863	-6.7055224e-09	-0.0012026391	0.0	0.0017464645	0.08123858	-0.034253083	24.098835	-11.445124	0	0	1.0	0.84227484	0.0032339215	9660000	7261.938500881195
322	23.21247	1.4503763	26.173723	20.690773	57.25	36.622227	119.0	0.0	1000.0	670119.0	0.06915572755417956	2.33219	0.3548639	3.6001918	0.73017836	5.777479	4.8391395	43.114075	-5.7129703	2.9802323e-09	-0.0007880246	-3.576279e-08	0.0009674208	0.075752154	-0.025911525	19.899689	-8.538313	0	0	1.0	0.84278953	0.0014259594	9690000	7281.7806515693665
323	23.144922	1.3017079	25.39965	20.62449	56.45	35.273895	122.0	0.0	1000.0	671767.0	0.06911183127572017	2.3396845	0.3723837	3.6073673	1.07641	5.3002667	4.689143	34.207794	-4.2241826	0.0	-0.00058903533	-2.30968e-08	0.000493775	0.06519239	-0.023422096	22.62621	-10.190443	0	0	1.0	0.8431767	0.00067345775	9720000	7301.8238570690155
324	22.752155	1.2765455	24.808027	20.741816	77.7	31.3498	124.0	14.0	1000.0	674113.0	0.06913979487179488	2.332297	0.35157225	3.5777602	1.0261986	6.555002	5.1688924	32.492863	-4.497435	1.6391278e-08	-0.0004709495	-3.8743018e-08	0.000773656	0.06953001	-0.021553945	27.718988	-13.577957	0	0	1.0	0.8436464	0.00079142133	9750000	7321.866770982742
325	23.241282	1.833702	26.884218	20.604057	62.5	31.700947	130.0	22.0	1000.0	675886.0	0.06910899795501023	2.33014	0.34373438	3.2623239	0.90146214	7.717883	5.0705676	34.0633	-2.6201048	-8.940697e-09	-0.00070773094	-1.3411045e-08	-0.0009097997	0.08709779	-0.02810005	24.837229	-13.209691	0	0	1.0	0.84398115	0.000944717	9780000	7341.727508306503
326	23.878082	2.2190142	26.735226	20.664316	73.2	39.72355	154.0	0.0	1000.0	678071.0	0.0691203873598369	2.3741374	0.36505836	3.8362174	0.8706101	6.3778687	4.72462	32.960983	-3.2069333	2.0861625e-08	-0.0009567725	2.3841858e-08	-2.0564534e-05	0.11131449	-0.04001742	31.964304	-15.637375	0	0	1.0	0.84425795	0.0010618137	9810000	7361.98095536232
327	23.191336	1.4775227	27.064476	20.445362	58.15	42.607834	154.0	12.0	1000.0	679685.0	0.06907367886178861	2.388172	0.3896832	4.04539	0.4522884	6.6013637	4.976326	37.15778	-3.70717	-1.4901161e-09	-0.00088940264	1.1920929e-08	0.0009182157	0.099044025	-0.03547091	25.30269	-12.755323	0	0	1.0	0.84451115	0.0015945807	9840000	7381.664802074432
328	22.636608	1.1223028	25.18338	20.69599	60.8	34.290813	126.0	0.0	1000.0	681633.0	0.06906109422492401	2.3715532	0.37176245	3.7069705	0.6921284	5.8550067	5.0882215	36.095497	-5.5508804	-8.940697e-09	-0.0002455045	-1.4901161e-08	0.00035378197	0.06927835	-0.024340373	25.528114	-11.483042	0	0	1.0	0.8446329	0.00060937763	9870000	7401.775105476379
329	23.468075	1.8063554	26.731577	20.775951	60.75	36.037308	165.0	0.0	1000.0	683347.0	0.0690249494949495	2.318282	0.34223273	3.5705085	0.8327777	6.0955396	5.134442	36.613754	-3.107029	-2.9802323e-09	-0.00048270443	-1.7881394e-08	-1.7598411e-05	0.08371465	-0.025833245	24.832432	-11.255315	0	0	1.0	0.84463274	0.0007340264	9900000	7421.840115070343
330	23.366983	1.3819135	26.114788	20.992128	67.3	31.400795	113.0	0.0	1000.0	685302.0	0.06901329305135952	2.3581913	0.3557048	3.853404	0.85341126	6.540713	5.1033297	36.009106	-4.241922	5.9604646e-09	-0.0009114893	-2.3841858e-08	-0.0009013939	0.091531456	-0.026759729	25.65517	-11.548082	0	0	1.0	0.8448776	0.0008724799	9930000	7441.780060768127
331	23.14939	1.7685572	27.084023	19.965094	58.1	35.356613	144.0	9.0	1000.0	686932.0	0.06896907630522088	2.3750455	0.36880174	3.5046027	0.9596316	6.2917824	5.249355	37.19791	-4.480226	5.9604646e-09	-0.0009261665	-5.9604645e-08	0.00055090385	0.08885996	-0.0319105	24.948257	-11.543301	0	0	1.0	0.84538907	0.0011676105	9960000	7461.577044963837
332	23.015942	1.4645325	26.347733	20.510172	57.2	38.06521	139.0	0.0	1000.0	688509.0	0.06891981981981982	2.3478074	0.3757306	3.6927402	0.83771217	5.737655	4.541901	34.305107	-5.5058055	0.0	-0.0004801574	6.7055224e-09	-0.0007621732	0.076958105	-0.029962014	18.717123	-7.922883	0	0	1.0	0.8460371	0.0004986736	9990000	7481.707904815674
